"","Sequence_ID","Cluster"
"57","AB366653_0A_Rev_62373","50"
"58","AB366653_0A_Rev_226225","51"
"59","AB366653_0A_Fwd_109187","52"
"60","AB366653_0A_Fwd_203836","53"
"61","AB366653_0A_Fwd_102429","54"
"62","AB366653_0A_Fwd_57783","55"
"63","AB366653_0A_Fwd_189174","56"
"64","AB366653_0A_Fwd_182847","57"
"65","AB366653_0A_Fwd_139752","58"
"66","AB366653_0A_Fwd_94952","59"
"67","AB366653_0A_Rev_157623","60"
"68","AB366653_0A_Fwd_52681","61"
"69","AB366653_0A_Rev_74105","62"
"70","AB366653_0A_Rev_58938","63"
"71","AB366653_0A_Fwd_159031","64"
"72","AB366653_0A_Fwd_163514","65"
"73","AB366653_0A_Rev_163543","66"
"74","AB366653_0A_Rev_214206","67"
"75","AB366653_0A_Fwd_141236","68"
"76","AB366653_0A_Rev_225703","69"
"77","AB366653_0A_Fwd_100432","70"
"78","AB366653_0A_Rev_58884","71"
"79","AB366653_0A_Rev_207304","72"
"80","AB366653_0A_Rev_87582","73"
"81","AB366653_0A_Rev_153768","74"
"82","AB366653_0A_Fwd_156538","75"
"83","AB366653_0A_Rev_40267","76"
"84","AB366653_0A_Fwd_220936","77"
"85","AB366653_0A_Fwd_93110","78"
"86","AB366653_0A_Rev_128876","79"
"87","AB366653_0A_Rev_1749","80"
"88","AB366653_0A_Rev_224446","81"
"89","AB366653_0A_Rev_221448","82"
"90","AB366653_0A_Rev_21968","83"
"91","AB366653_0A_Fwd_153058","84"
"92","AB366653_0A_Rev_41222","85"
"93","AB366653_0A_Rev_205777","86"
"94","AB366653_0A_Rev_213099","87"
"95","AB366653_0A_Rev_18437","88"
"96","AB366653_0A_Fwd_226601","89"
"97","AB370205_0A_Fwd_26290","90"
"98","AB370205_0A_Fwd_23284","91"
"99","EU861004_0A_Fwd_21635","91"
"100","AB370205_0A_Fwd_30771","92"
"101","AB370268_0A_Fwd_24707","93"
"102","AB370268_0A_Rev_38189","94"
"103","AB370268_0A_Fwd_20116","95"
"104","AB370268_0A_Fwd_26403","96"
"105","AB374228_0A_Rev_28781","97"
"106","AB374228_0A_Rev_14340","98"
"107","AB374228_0A_Rev_9313","99"
"108","AB374228_0A_Fwd_1803","100"
"109","AB374228_0A_Fwd_21961","101"
"110","AB374228_0A_Rev_17493","102"
"111","AB374228_0A_Fwd_25381","103"
"112","AB434711_0A_Rev_2700","104"
"113","AB451219_0A_Rev_8995","105"
"114","MG652450_0A_Rev_7212","105"
"115","AB451219_0A_Fwd_23881","106"
"116","AB451219_0A_Rev_25097","107"
"117","AB451219_0A_Rev_4349","108"
"118","AB451219_0A_Rev_38942","109"
"119","AB451219_0A_Rev_2593","110"
"120","AB451219_0A_Rev_29925","111"
"121","AB451219_0A_Rev_17031","112"
"122","AB451219_0A_Rev_15780","113"
"123","AB451219_0A_Fwd_22150","114"
"124","AB451219_0A_Fwd_30184","115"
"125","AB451219_0A_Fwd_24469","116"
"126","AB472900_0A_Rev_53466","117"
"127","AB472900_0A_Fwd_5250","118"
"128","AB472900_0A_Rev_64663","119"
"129","LN610573_0A_Rev_5251","119"
"130","AB472900_0A_Rev_37478","120"
"131","AB472900_0A_Rev_34303","121"
"132","LN610573_0A_Rev_64271","121"
"133","AB472900_0A_Fwd_67507","122"
"134","AB472900_0A_Rev_85713","123"
"135","AB472900_0A_Fwd_39415","124"
"136","AB472900_0A_Rev_24569","125"
"137","AB472900_0A_Rev_21750","126"
"138","AB472900_0A_Rev_75485","127"
"139","AB472900_0A_Fwd_78681","128"
"140","OQ970155_0A_Fwd_3465","128"
"141","AB472900_0A_Fwd_15966","129"
"142","AB472900_0A_Fwd_5064","130"
"143","AB472900_0A_Rev_11831","131"
"144","AB472900_0A_Fwd_47174","132"
"145","AB472900_0A_Fwd_30833","133"
"146","AB472900_0A_Fwd_14604","134"
"147","AB472900_0A_Rev_7362","135"
"148","AB472900_0A_Rev_248","136"
"149","LN610581_0A_Rev_30073","136"
"150","AB472900_0A_Fwd_10289","137"
"151","LN610573_0A_Fwd_40237","137"
"152","AB472900_0A_Fwd_63412","138"
"153","AB472900_0A_Rev_7121","139"
"154","AB560486_0A_Rev_15937","140"
"155","LN610589_0A_Rev_24206","140"
"156","AB560486_0A_Rev_9126","141"
"157","DQ163917_0A_Rev_10154","141"
"158","AB560486_0A_Fwd_46227","142"
"159","AB560486_0A_Fwd_8959","143"
"160","DQ163917_0A_Fwd_9987","143"
"161","EU716414_0A_Fwd_10027","143"
"162","MK318076_0A_Fwd_17345","143"
"163","AB560486_0A_Fwd_44659","144"
"164","AB560486_0A_Fwd_50753","145"
"165","AB560486_0A_Rev_32404","146"
"166","FM201282_0A_Rev_33470","146"
"167","AB560486_0A_Rev_13854","147"
"168","AB560486_0A_Fwd_15191","148"
"169","AB560486_0A_Fwd_43246","149"
"170","DQ163917_0A_Fwd_44298","149"
"171","AB560486_0A_Rev_41490","150"
"172","EU716414_0A_Rev_42565","150"
"173","MK318076_0A_Rev_49870","150"
"174","MK837009_0A_Rev_50022","150"
"175","AB560486_0A_Rev_17991","151"
"176","DQ163917_0A_Rev_19024","151"
"177","AB560486_0A_Fwd_27453","152"
"178","DQ163917_0A_Fwd_28501","152"
"179","AB560486_0A_Fwd_7348","153"
"180","DQ163917_0A_Fwd_8376","153"
"181","AB560486_0A_Rev_37513","154"
"182","DQ163917_0A_Rev_38568","154"
"183","FM201281_0A_Rev_37515","154"
"184","MT708549_0A_Rev_30034","154"
"185","AB560486_0A_Fwd_20287","155"
"186","AB560486_0A_Rev_56187","156"
"187","GU815091_0A_Rev_57904","156"
"188","OP310982_0A_Rev_25314","156"
"189","AB560486_0A_Fwd_38235","157"
"190","AB560486_0A_Fwd_21072","158"
"191","AB560486_0A_Rev_36395","159"
"192","AB560486_0A_Rev_61237","160"
"193","AB560486_0A_Fwd_26853","161"
"194","DQ163917_0A_Fwd_27901","161"
"195","AB560486_0A_Fwd_20656","162"
"196","AB560486_0A_Rev_9105","163"
"197","DQ163917_0A_Rev_10133","163"
"198","MG018926_0A_Rev_17020","163"
"199","AB560486_0A_Fwd_9790","164"
"200","MK318076_0A_Fwd_18176","164"
"201","AB560486_0A_Fwd_8561","165"
"202","MK318076_0A_Fwd_16947","165"
"203","AB560486_0A_Fwd_22177","166"
"204","AB597179_0A_Rev_14930","167"
"205","KP343639_0A_Rev_27095","167"
"206","AB597179_0A_Rev_30619","168"
"207","AB597179_0A_Rev_16160","169"
"208","AB597179_0A_Rev_31134","170"
"209","AB597179_0A_Fwd_20589","171"
"210","AB605730_0A_Fwd_106549","172"
"211","AB605730_0A_Fwd_26491","173"
"212","AB605730_0A_Rev_11785","174"
"213","AB605730_0A_Fwd_75725","175"
"214","AB605730_0A_Fwd_55414","176"
"215","AB605730_0A_Fwd_26925","177"
"216","OM728296_0A_Fwd_11914","177"
"217","AB605730_0A_Fwd_28938","178"
"218","AB605730_0A_Fwd_92604","179"
"219","AB605730_0A_Fwd_74461","180"
"220","AB605730_0A_Rev_126607","181"
"221","AB605730_0A_Rev_6109","182"
"222","AB609718_0A_Rev_1784","183"
"223","AB609718_0A_Fwd_58515","184"
"224","AB609718_0A_Rev_69292","185"
"225","AB609718_0A_Rev_52106","186"
"226","AB609718_0A_Fwd_30758","187"
"227","AB609718_0A_Fwd_56541","188"
"228","AB609718_0A_Rev_13877","189"
"229","AP018715_0A_Rev_15492","189"
"230","AB609718_0A_Rev_108417","190"
"231","AB609718_0A_Fwd_133615","191"
"232","AB626963_0A_Rev_651","192"
"233","HF937074_0A_Rev_451","192"
"234","AB711120_0A_Rev_7921","193"
"235","AB711120_0A_Fwd_25332","194"
"236","AB711120_0A_Fwd_730","195"
"237","AB711120_0A_Fwd_38281","196"
"238","AB711120_0A_Rev_22217","197"
"239","AB711120_0A_Rev_30139","198"
"240","AB711120_0A_Rev_6592","199"
"241","AB711120_0A_Rev_43838","200"
"242","AB712291_0A_Rev_37122","201"
"243","AB712291_0A_Rev_3961","202"
"244","KJ094032_0A_Rev_5069","202"
"245","AB712291_0A_Rev_5292","203"
"246","PP028463_0A_Rev_57795","203"
"247","PP063008_0A_Rev_57798","203"
"248","AB712291_0A_Rev_14928","204"
"249","AB716666_0A_Rev_26441","205"
"250","MT559527_0A_Rev_27620","205"
"251","OL976437_0A_Rev_33813","205"
"252","ON602761_0A_Rev_27014","205"
"253","OR532876_0A_Rev_33730","205"
"254","PP889453_0A_Rev_31278","205"
"255","AB716666_0A_Rev_31687","206"
"256","MT360680_0A_Rev_30425","206"
"257","OR287809_0A_Rev_31478","206"
"258","AB716666_0A_Rev_14651","207"
"259","KX856662_0A_Rev_15399","207"
"260","MN794000_0A_Rev_14727","207"
"261","MT682065_0A_Rev_14030","207"
"262","OP441381_0A_Rev_32073","207"
"263","OQ819159_0A_Rev_13971","207"
"264","PQ358941_0A_Rev_15117","207"
"265","AB716666_0A_Rev_12179","208"
"266","OQ503491_0A_Rev_25437","208"
"267","AB720063_0A_Fwd_24283","209"
"268","AB720063_0A_Rev_3688","210"
"269","AB720064_0A_Fwd_2539","211"
"270","LR743523_0A_Fwd_38269","211"
"271","AB720064_0A_Fwd_29621","212"
"272","AB720064_0A_Fwd_7599","213"
"273","AB720064_0A_Fwd_14117","214"
"274","AB720064_0A_Fwd_827","215"
"275","AB720064_0A_Fwd_27393","216"
"276","AB720064_0A_Rev_29908","217"
"277","AB720064_0A_Fwd_7010","218"
"278","AB720064_0A_Fwd_24540","219"
"279","AB720064_0A_Rev_2092","220"
"280","AB720064_0A_Rev_38640","221"
"281","AB720064_0A_Rev_31437","222"
"282","AB720064_0A_Rev_724","223"
"283","AB720064_0A_Fwd_26010","224"
"284","AB731695_0A_Rev_24016","225"
"285","AB746912_0A_Fwd_21673","226"
"286","LC545443_0A_Fwd_25056","226"
"287","AB746912_0A_Rev_12679","227"
"288","AB746912_0A_Rev_36081","228"
"289","AB746912_0A_Fwd_9620","229"
"290","AB757800_0A_Fwd_41336","230"
"291","AB757800_0A_Fwd_39921","231"
"292","AB757801_0A_Fwd_40056","231"
"293","AB757800_0A_Rev_28917","232"
"294","AB757800_0A_Rev_14982","233"
"295","AB757800_0A_Fwd_32484","234"
"296","AB767244_0A_Rev_24774","235"
"297","AB767244_0A_Rev_39186","236"
"298","AB767244_0A_Rev_21245","237"
"299","AP013057_0A_Rev_21287","237"
"300","AB767244_0A_Rev_17921","238"
"301","AB767244_0A_Rev_35931","239"
"302","AB767244_0A_Fwd_39081","240"
"303","AB767244_0A_Rev_30793","241"
"304","AB767244_0A_Fwd_16560","242"
"305","AB767244_0A_Fwd_11764","243"
"306","AB767244_0A_Fwd_20374","244"
"307","AB767244_0A_Fwd_2282","245"
"308","AB767244_0A_Fwd_34467","246"
"309","AB767244_0A_Fwd_4698","247"
"310","AB767244_0A_Fwd_41910","248"
"311","AB767244_0A_Fwd_8927","249"
"312","AB767244_0A_Fwd_23210","250"
"313","AB775548_0A_Fwd_11361","251"
"314","AB775548_0A_Rev_36276","252"
"315","AB775548_0A_Rev_35085","253"
"316","AB775548_0A_Rev_756","254"
"317","AB775549_0A_Rev_14380","255"
"318","AB775549_0A_Fwd_30804","256"
"319","AB775549_0A_Fwd_14790","257"
"320","AB775549_0A_Fwd_17896","258"
"321","AB775549_0A_Rev_8891","259"
"322","AB775549_0A_Fwd_29616","260"
"323","KX431888_0A_Fwd_28258","260"
"324","AB775549_0A_Rev_29558","261"
"325","AB775549_0A_Rev_17496","262"
"326","MT711887_0A_Rev_17554","262"
"327","OR687459_0A_Rev_26903","262"
"328","AB775549_0A_Rev_12373","263"
"329","AB775549_0A_Rev_24009","264"
"330","GU583987_0A_Rev_21747","264"
"331","AB797215_0A_Fwd_18218","265"
"332","AB797215_0A_Fwd_112283","266"
"333","AB797215_0A_Rev_88605","267"
"334","AB797215_0A_Rev_101075","268"
"335","AB797215_0A_Fwd_16420","269"
"336","AB797215_0A_Rev_99192","270"
"337","AB797215_0A_Rev_19138","271"
"338","ON202820_0A_Rev_74184","271"
"339","AB797215_0A_Fwd_110379","272"
"340","OX335402_0A_Fwd_53914","272"
"341","AB797215_0A_Fwd_21129","273"
"342","AB797215_0A_Fwd_46361","274"
"343","AB797215_0A_Fwd_9037","275"
"344","KX147096_0A_Fwd_144314","275"
"345","AB797215_0A_Fwd_19890","276"
"346","AB797215_0A_Fwd_95114","277"
"347","AB823818_0A_Fwd_2890","278"
"348","AB823818_0A_Rev_577","279"
"349","AB823818_0A_Rev_12797","280"
"350","AB823818_0A_Fwd_32859","281"
"351","AB828698_0A_Fwd_8093","282"
"352","AB931172_0A_Fwd_5882","282"
"353","AB854109_0A_Rev_4021","283"
"354","AB854109_0A_Fwd_7803","284"
"355","AB854109_0A_Fwd_31316","285"
"356","AB854109_0A_Rev_9183","286"
"357","AB854109_0A_Rev_44230","287"
"358","AB854109_0A_Rev_19691","288"
"359","OP131587_0A_Fwd_39786","288"
"360","AB854109_0A_Fwd_4974","289"
"361","AB854109_0A_Fwd_37746","290"
"362","AB854109_0A_Fwd_35933","291"
"363","AB854109_0A_Rev_5198","292"
"364","AB854109_0A_Fwd_35066","293"
"365","AB863625_0A_Rev_9890","294"
"366","AB863625_0A_Rev_1849","295"
"367","AB863625_0A_Rev_1957","296"
"368","AB863625_0A_Fwd_31681","297"
"369","AB863625_0A_Rev_13286","298"
"370","AB863625_0A_Rev_6160","299"
"371","AB863625_0A_Fwd_15362","300"
"372","AB863625_0A_Rev_39889","301"
"373","AB863625_0A_Fwd_6149","302"
"374","AB897757_0A_Fwd_34073","303"
"375","AB897757_0A_Rev_279892","304"
"376","AB897757_0A_Fwd_3892","305"
"377","AB897757_0A_Rev_346359","306"
"378","AB897757_0A_Fwd_137351","307"
"379","AB897757_0A_Fwd_228265","308"
"380","AB897757_0A_Rev_262028","309"
"381","MT708547_0A_Rev_36712","309"
"382","AB897757_0A_Rev_266440","310"
"383","AB897757_0A_Fwd_332865","311"
"384","AB897757_0A_Fwd_97814","312"
"385","AB897757_0A_Rev_258091","313"
"386","AB897757_0A_Fwd_162670","314"
"387","AB897757_0A_Rev_101213","315"
"388","AB897757_0A_Fwd_328517","316"
"389","AB897757_0A_Fwd_307622","317"
"390","AB903967_0A_Fwd_72768","318"
"391","AB910392_0A_Rev_33710","319"
"392","AB910392_0A_Fwd_36141","320"
"393","MW677509_0A_Fwd_34326","320"
"394","AB910392_0A_Fwd_12194","321"
"395","AB910392_0A_Fwd_45250","322"
"396","MK803322_0A_Fwd_58042","322"
"397","AB910392_0A_Rev_25441","323"
"398","AB910392_0A_Rev_29051","324"
"399","AB910392_0A_Rev_8115","325"
"400","AB910392_0A_Rev_60598","326"
"401","AB910392_0A_Rev_37992","327"
"402","AB910393_0A_Fwd_13746","328"
"403","AB910393_0A_Fwd_28175","329"
"404","AB910393_0A_Rev_47513","330"
"405","AB910393_0A_Rev_63464","331"
"406","AB910393_0A_Rev_16743","332"
"407","AB910393_0A_Fwd_17745","333"
"408","AB910393_0A_Rev_63480","334"
"409","AB910393_0A_Rev_32385","335"
"410","AB910393_0A_Fwd_45622","336"
"411","AB910393_0A_Fwd_25337","337"
"412","AB910393_0A_Fwd_3864","338"
"413","AB910393_0A_Fwd_9273","339"
"414","AB910393_0A_Rev_27706","340"
"415","AB910393_0A_Rev_27793","341"
"416","AB910393_0A_Fwd_31712","342"
"417","AB910393_0A_Fwd_6964","343"
"418","AB910393_0A_Rev_13927","344"
"419","AB910393_0A_Rev_10979","345"
"420","AB910393_0A_Fwd_51960","346"
"421","AB910393_0A_Fwd_34817","347"
"422","AB910393_0A_Fwd_55186","348"
"423","AB910393_0A_Rev_19891","349"
"424","AB910602_0A_Rev_4071","350"
"425","AB910602_0A_Rev_988","351"
"426","AB916497_0A_Fwd_5745","352"
"427","AB916497_0A_Fwd_21586","353"
"428","AB916497_0A_Rev_9313","354"
"429","AB916497_0A_Rev_5441","355"
"430","AB920995_0A_Rev_11462","356"
"431","AB920995_0A_Rev_39973","357"
"432","AB920995_0A_Rev_10445","358"
"433","AB920995_0A_Fwd_8357","359"
"434","AB920995_0A_Fwd_8864","360"
"435","AB920995_0A_Rev_21036","361"
"436","AB920995_0A_Rev_41134","362"
"437","AB920995_0A_Fwd_29319","363"
"438","AB930182_0A_Fwd_91218","364"
"439","LT960608_0A_Fwd_24561","364"
"440","AB930182_0A_Fwd_51262","365"
"441","AB930182_0A_Rev_14436","366"
"442","AB930182_0A_Rev_82350","367"
"443","AB930182_0A_Fwd_14005","368"
"444","AB930182_0A_Rev_13003","369"
"445","AB930182_0A_Fwd_141927","370"
"446","MH606185_0A_Fwd_62835","370"
"447","AB930182_0A_Rev_7003","371"
"448","AB930182_0A_Rev_964","372"
"449","AB930182_0A_Fwd_66316","373"
"450","OM982674_0A_Fwd_144757","373"
"451","AB930182_0A_Rev_90685","374"
"452","AB930182_0A_Fwd_45027","375"
"453","AB930182_0A_Rev_55780","376"
"454","AB930182_0A_Fwd_117061","377"
"455","AB967974_0A_Fwd_46378","378"
"456","AB967974_0A_Rev_22681","379"
"457","AB967974_0A_Rev_21410","380"
"458","AB967974_0A_Fwd_27382","381"
"459","AB967974_0A_Fwd_24523","382"
"460","AB967974_0A_Fwd_40013","383"
"461","AB967974_0A_Rev_31704","384"
"462","AB967974_0A_Rev_45678","385"
"463","AB967974_0A_Rev_4219","386"
"464","AB967974_0A_Rev_12890","387"
"465","AB967974_0A_Rev_12224","388"
"466","AB967974_0A_Fwd_33874","389"
"467","AB967974_0A_Rev_15959","390"
"468","AB967974_0A_Fwd_20302","391"
"469","AB971354_0A_Fwd_801","392"
"470","AB971354_0A_Rev_919","393"
"471","AB971354_0A_Rev_808","394"
"472","AB971354_0A_Fwd_2578","395"
"473","AB981169_0A_Rev_36960","396"
"474","ON170321_0A_Rev_27543","396"
"475","AB981169_0A_Fwd_9450","397"
"476","CP008753_0A_Fwd_34317","397"
"477","AB983711_0A_Fwd_30008","398"
"478","AB983711_0A_Rev_12347","399"
"479","AB983711_0A_Fwd_6872","400"
"480","AB983711_0A_Fwd_24245","401"
"481","AB983711_0A_Fwd_15019","402"
"482","AB983711_0A_Fwd_28498","403"
"483","AB983711_0A_Rev_21898","404"
"484","AB983711_0A_Fwd_25732","405"
"485","AB983711_0A_Rev_28044","406"
"486","AC171169_0A_Rev_6115","407"
"487","KM236244_0A_Rev_14187","407"
"488","AC171169_0A_Fwd_67324","408"
"489","MH631454_0A_Fwd_81941","408"
"490","AC171169_0A_Rev_39078","409"
"491","KM236244_0A_Rev_55963","409"
"492","MN956514_0A_Rev_52501","409"
"493","AC171169_0A_Rev_12359","410"
"494","AC171169_0A_Fwd_6283","411"
"495","AC171169_0A_Rev_25591","412"
"496","KM236244_0A_Rev_43627","412"
"497","OQ359889_0A_Rev_43690","412"
"498","OR067837_0A_Rev_20359","412"
"499","AC171169_0A_Rev_549","413"
"500","ACSJ01000017_0A_Fwd_55632","414"
"501","ACSJ01000017_0A_Rev_58054","415"
"502","AF009630_0A_Rev_2172","416"
"503","FJ848883_0A_Rev_2412","416"
"504","KY554760_0A_Rev_1919","416"
"505","MK301439_0A_Rev_2178","416"
"506","AF011378_0A_Fwd_8023","417"
"507","DQ227764_0A_Fwd_8009","417"
"508","AF020713_0A_Fwd_29086","418"
"509","AF020713_0A_Rev_116692","419"
"510","AF020713_0A_Rev_82479","420"
"511","AF020713_0A_Rev_82332","421"
"512","AF020713_0A_Rev_37233","422"
"513","AF020713_0A_Rev_61035","423"
"514","AF020713_0A_Fwd_78821","424"
"515","AF020713_0A_Rev_125818","425"
"516","AF020713_0A_Fwd_34169","426"
"517","AF020713_0A_Rev_34938","427"
"518","AF020713_0A_Fwd_102808","428"
"519","AF020713_0A_Fwd_44117","429"
"520","AF020713_0A_Fwd_79074","430"
"521","AF022214_0A_Rev_25594","431"
"522","AF022214_0A_Rev_11927","432"
"523","AF022214_0A_Rev_31374","433"
"524","AF022214_0A_Rev_47014","434"
"525","AY129332_0A_Rev_48793","434"
"526","JN408461_0A_Rev_51448","434"
"527","KF861510_0A_Rev_50771","434"
"528","KT381276_0A_Rev_50221","434"
"529","MK468591_0A_Rev_50615","434"
"530","AF022214_0A_Rev_22796","435"
"531","AP018476_0A_Rev_22940","435"
"532","AF022214_0A_Rev_8875","436"
"533","AP018479_0A_Rev_8931","436"
"534","JF704097_0A_Rev_8974","436"
"535","JF704110_0A_Rev_9609","436"
"536","KF861510_0A_Rev_9057","436"
"537","AF022214_0A_Fwd_29710","437"
"538","MG793454_0A_Fwd_31284","437"
"539","MZ322017_0A_Fwd_29777","437"
"540","AF022214_0A_Fwd_48208","438"
"541","AF059242_0A_Fwd_2577","439"
"542","AF059242_0A_Fwd_1918","440"
"543","AF059242_0A_Rev_917","441"
"544","AF064539_0A_Rev_39392","442"
"545","AF064539_0A_Fwd_656","443"
"546","AF064539_0A_Fwd_17030","444"
"547","AF064539_0A_Rev_13839","445"
"548","AF064539_0A_Fwd_31334","446"
"549","AF064539_0A_Fwd_15272","447"
"550","AF064539_0A_Rev_1202","448"
"551","AF064539_0A_Fwd_32804","449"
"552","AF068845_0A_Fwd_50688","450"
"553","AF068845_0A_Rev_27874","451"
"554","AF068845_0A_Rev_10295","452"
"555","AF068845_0A_Fwd_20648","453"
"556","AF068845_0A_Fwd_3512","454"
"557","AF068845_0A_Fwd_17273","455"
"558","PQ201077_0A_Fwd_18560","455"
"559","AF068845_0A_Rev_20689","456"
"560","AF068845_0A_Rev_35470","457"
"561","AF068845_0A_Rev_11141","458"
"562","AF068845_0A_Rev_8209","459"
"563","AF068845_0A_Fwd_42294","460"
"564","AF068845_0A_Fwd_47898","461"
"565","AF068845_0A_Rev_47840","462"
"566","JX042579_0A_Rev_52173","462"
"567","KY945355_0A_Rev_57175","462"
"568","MF324911_0A_Rev_57364","462"
"569","OR475294_0A_Rev_51366","462"
"570","AF069308_0A_Fwd_13956","463"
"571","AF069308_0A_Rev_19581","464"
"572","AF069308_0A_Rev_11848","465"
"573","JQ086369_0A_Rev_12607","465"
"574","AF069308_0A_Rev_27812","466"
"575","AF069308_0A_Fwd_13612","467"
"576","AF069308_0A_Fwd_22241","468"
"577","AF069529_0A_Fwd_14424","469"
"578","AF069529_0A_Rev_29760","470"
"579","AF069529_0A_Rev_32219","471"
"580","AF083977_0A_Rev_23045","472"
"581","AF083977_0A_Rev_19543","473"
"582","AF083977_0A_Rev_29304","474"
"583","AF083977_0A_Rev_27455","475"
"584","GQ357916_0A_Rev_27504","475"
"585","AF085222_0A_Rev_3024","476"
"586","AF085222_0A_Rev_30836","477"
"587","AF109874_0A_Fwd_19531","478"
"588","AF115102_0A_Fwd_3534","479"
"589","AF145054_0A_Fwd_13292","479"
"590","KY705284_0A_Fwd_2023","479"
"591","MK448899_0A_Fwd_17301","479"
"592","AF115102_0A_Fwd_32390","480"
"593","KX879641_0A_Fwd_28540","480"
"594","AF115102_0A_Fwd_20432","481"
"595","AF115102_0A_Rev_1874","482"
"596","AF115102_0A_Fwd_27280","483"
"597","AF115102_0A_Fwd_19307","484"
"598","AF115102_0A_Fwd_15832","485"
"599","AY699705_0A_Fwd_16007","485"
"600","MK448705_0A_Fwd_28226","485"
"601","AF115103_0A_Rev_39365","486"
"602","AF115103_0A_Fwd_40472","487"
"603","AF125520_0A_Rev_6455","488"
"604","AP005153_0A_Rev_38343","488"
"605","EU078592_0A_Rev_8701","488"
"606","AF125520_0A_Fwd_55555","489"
"607","AF125520_0A_Rev_23492","490"
"608","HE664024_0A_Rev_25963","490"
"609","AF125520_0A_Rev_23299","491"
"610","AF125520_0A_Fwd_26255","492"
"611","HE664024_0A_Fwd_28702","492"
"612","JQ011318_0A_Fwd_29229","492"
"613","KP682389_0A_Fwd_28374","492"
"614","AF125520_0A_Fwd_19979","493"
"615","HE664024_0A_Fwd_22452","493"
"616","AF125520_0A_Rev_9713","494"
"617","AF125520_0A_Rev_6751","495"
"618","AF145054_0A_Fwd_16184","496"
"619","AF145054_0A_Rev_2323","497"
"620","AF145054_0A_Rev_9947","498"
"621","AF157835_0A_Rev_1227","499"
"622","AF157835_0A_Fwd_15867","500"
"623","AF157835_0A_Fwd_13059","501"
"624","AF157835_0A_Rev_30640","502"
"625","AF157835_0A_Rev_35706","503"
"626","AF158101_0A_Fwd_135375","504"
"627","AF158101_0A_Rev_15092","505"
"628","AF158101_0A_Fwd_119042","506"
"629","AF158101_0A_Rev_7583","507"
"630","AF158101_0A_Fwd_97574","508"
"631","AF158101_0A_Fwd_103064","509"
"632","AP018813_0A_Fwd_99044","509"
"633","AY303349_0A_Fwd_105752","509"
"634","AF158101_0A_Fwd_119138","510"
"635","AF158101_0A_Rev_131094","511"
"636","AY303349_0A_Rev_132914","511"
"637","KM236240_0A_Rev_132131","511"
"638","AF158101_0A_Rev_153757","512"
"639","AF158101_0A_Fwd_35173","513"
"640","AF158600_0A_Rev_18432","514"
"641","AF158600_0A_Fwd_3094","515"
"642","AY699705_0A_Fwd_3332","515"
"643","AF158600_0A_Rev_234","516"
"644","KY705284_0A_Rev_34482","516"
"645","AF158600_0A_Rev_22515","517"
"646","AF158600_0A_Rev_84","518"
"647","AF165214_0A_Rev_33808","519"
"648","AF165214_0A_Rev_4061","520"
"649","AF165214_0A_Rev_39549","521"
"650","HG798806_0A_Rev_24464","521"
